date,value
2024-03-05,51.838736
2024-03-06,52.913943
2024-03-07,55.924816
2024-03-08,56.641263
2024-03-11,56.556039
2024-03-12,54.011422
2024-03-13,54.473756
2024-03-14,48.708186
2024-03-15,50.598477
2024-03-18,48.462585
2024-03-19,50.965986
2024-03-20,57.034014
2024-03-21,60.272109
2024-03-22,55.413493
2024-03-25,54.488575
2024-03-26,53.414966
2024-03-27,62.693878
2024-03-28,65.025836
2024-04-01,60.783247
2024-04-02,54.009242
2024-04-03,54.335417
2024-04-04,51.875000
2024-04-05,53.518066
2024-04-08,55.308173
2024-04-09,57.014925
2024-04-10,44.450475
2024-04-11,45.077299
2024-04-12,36.950624
2024-04-15,31.309298
2024-04-16,28.625644
2024-04-17,26.334327
2024-04-18,26.489707
2024-04-19,30.111021
2024-04-22,33.658009
2024-04-23,40.016234
2024-04-24,39.691558
2024-04-25,35.117599
2024-04-26,38.270270
2024-04-29,41.097001
2024-04-30,33.504458
2024-05-01,37.169098
2024-05-02,42.452066
2024-05-03,45.329374
2024-05-06,49.878543
2024-05-07,49.366064
2024-05-08,49.379385
2024-05-09,53.372909
2024-05-10,51.362288
2024-05-13,51.497168
2024-05-14,55.516590
2024-05-15,58.025357
2024-05-16,57.431886
2024-05-17,57.701646
2024-05-20,57.162126
2024-05-21,56.079806
2024-05-22,53.462679
2024-05-23,45.782808
2024-05-24,48.625337
2024-05-28,45.403074
2024-05-29,38.662712
2024-05-30,43.357586
2024-05-31,48.774576
2024-06-03,47.454888
2024-06-04,42.810985
2024-06-05,46.418955
2024-06-06,44.764468
2024-06-07,40.511440
2024-06-10,40.904198
2024-06-11,40.554360
2024-06-12,45.789615
2024-06-13,41.792250
2024-06-14,36.591276
2024-06-17,39.062500
2024-06-18,37.698733
2024-06-20,38.160734
2024-06-21,38.959288
2024-06-24,42.475728
2024-06-25,37.894737
2024-06-26,36.825054
2024-06-27,40.858763
2024-06-28,43.620178
2024-07-01,39.152725
2024-07-02,40.296896
2024-07-03,41.003507
2024-07-05,37.944984
2024-07-08,40.442168
2024-07-09,39.638911
2024-07-10,43.600108
2024-07-11,56.911884
2024-07-12,62.112638
2024-07-15,65.024233
2024-07-16,73.667205
2024-07-17,71.620894
2024-07-18,66.155089
2024-07-19,62.664872
2024-07-22,67.832168
2024-07-23,68.639053
2024-07-24,61.350188
2024-07-25,64.139785
2024-07-26,69.489247
2024-07-29,66.998119
2024-07-30,66.568127
2024-07-31,68.261220
2024-08-01,59.301075
2024-08-02,47.661290
2024-08-05,34.885599
2024-08-06,38.577586
2024-08-07,35.479526
2024-08-08,43.222851
2024-08-09,42.683913
2024-08-12,39.315548
2024-08-13,45.390836
2024-08-14,44.729037
2024-08-15,52.156334
2024-08-16,53.396226
2024-08-19,57.112069
2024-08-20,53.935310
2024-08-21,58.335578
2024-08-22,54.765751
2024-08-23,64.172275
2024-08-26,64.299166
2024-08-27,62.254506
2024-08-28,59.870898
2024-08-29,62.157074
2024-08-30,63.797741
2024-09-03,53.013994
2024-09-04,51.587729
2024-09-05,50.000000
2024-09-06,43.079817
2024-09-09,44.360902
2024-09-10,44.146079
2024-09-11,43.931257
2024-09-12,47.341568
2024-09-13,55.907626
2024-09-16,56.928034
2024-09-17,59.172710
2024-09-18,57.832618
2024-09-19,64.914163
2024-09-20,60.471976
2024-09-23,58.878755
2024-09-24,58.787228
2024-09-25,54.145425
2024-09-26,58.567981
2024-09-27,61.581769
2024-09-30,63.173412
2024-10-01,54.971857
2024-10-02,54.462611
2024-10-03,51.152197
2024-10-04,57.276869
2024-10-07,52.640043
2024-10-08,51.460734
2024-10-09,53.887399
2024-10-10,52.449799
2024-10-11,61.552878
2024-10-14,63.668005
2024-10-15,63.436831
2024-10-16,68.477388
2024-10-17,67.308721
2024-10-18,67.388399
2024-10-21,60.197808
2024-10-22,57.303071
2024-10-23,53.109154
2024-10-24,53.054148
2024-10-25,49.880032
2024-10-28,56.743070
2024-10-29,55.025327
2024-10-30,53.651386
2024-10-31,46.334311
2024-11-01,46.961620
2024-11-04,47.841151
2024-11-05,55.371901
2024-11-06,66.746603
2024-11-07,66.409369
2024-11-08,67.083555
2024-11-11,68.058511
2024-11-12,64.583887
